Time(ms),Finger,Phase,MotorID,SensorRaw,L_meas_cm,Theta_meas_deg,Theta_target_deg,L_target_cm,GoalTick,PresentTick,Err_theta_deg
66333,Thumb,Extend,4,303,4.118068901087086,34.31724084239239,31.8,3.816,100130,100151,-2.517240842392386
66333,Index,Extend,5,302,3.9446103862138604,32.87175321844884,30.7,3.6839999999999997,100147,100177,-2.1717532184488384
66333,Middle,Extend,6,316,3.8993431054049412,32.49452587837451,29.000000000000004,3.4800000000000004,100115,100105,-3.494525878374507
66399,Thumb,Extend,4,305,4.16590630316218,34.71588585968484,31.43333333333333,3.7719999999999994,100111,100125,-3.282552526351509
66399,Index,Extend,5,304,4.011853665580065,33.43211387983388,30.316666666666666,3.638,100124,100107,-3.1154472131672115
66399,Middle,Extend,6,301,3.9272550491942315,32.72712540995193,28.666666666666668,3.44,100145,100172,-4.060458743285263
66465,Thumb,Extend,4,317,4.066767808153441,33.889731734612006,31.06666666666667,3.728,100127,100093,-2.823065067945336
66465,Index,Extend,5,299,3.716614614749027,30.971788456241892,29.933333333333334,3.592,100102,100130,-1.0384551229085588
66465,Middle,Extend,6,304,3.778096724848141,31.48413937373451,28.333333333333332,3.4,100142,100107,-3.1508060404011786
66531,Thumb,Extend,4,306,4.362450405963467,36.353753383028895,30.7,3.6839999999999997,100130,100162,-5.653753383028896
66531,Index,Extend,5,306,3.845816939146893,32.048474492890776,29.55,3.546,100124,100154,-2.498474492890775
66531,Middle,Extend,6,312,3.754182195292943,31.284851627441192,27.999999999999996,3.3599999999999994,100128,100167,-3.2848516274411956
66597,Thumb,Extend,4,314,4.22005087998874,35.16709066657283,30.333333333333336,3.64,100105,100124,-4.833757333239497
66597,Index,Extend,5,301,3.8498039115181037,32.081699262650865,29.166666666666668,3.5,100131,100092,-2.915032595984197
66597,Middle,Extend,6,309,3.409269679760711,28.410580664672594,27.666666666666668,3.32,100132,100136,-0.743913998005926
66663,Thumb,Extend,4,293,3.5530122945205513,29.60843578767126,29.966666666666665,3.5959999999999996,100141,100101,0.3582308789954034
66663,Index,Extend,5,310,3.809841826857335,31.748681890477794,28.78333333333333,3.4539999999999997,100111,100113,-2.9653485571444627
66663,Middle,Extend,6,302,3.5261217974672903,29.38434831222742,27.333333333333332,3.28,100139,100169,-2.051014978894088
66729,Thumb,Extend,4,296,4.086288849679014,34.05240708065845,29.6,3.552,100132,100125,-4.452407080658446
66729,Index,Extend,5,309,3.8020004472514604,31.683337060428837,28.400000000000002,3.408,100121,100101,-3.2833370604288348
66729,Middle,Extend,6,297,3.8404728082052286,32.003940068376906,27.0,3.2399999999999998,100106,100104,-5.003940068376906
66795,Thumb,Extend,4,306,4.033030762146537,33.608589684554474,29.233333333333334,3.508,100107,100070,-4.3752563512211395
66795,Index,Extend,5,308,3.562062037654953,29.683850313791275,28.01666666666667,3.362,100102,100093,-1.667183647124606
66795,Middle,Extend,6,287,3.6054080674726925,30.045067228939104,26.666666666666664,3.1999999999999997,100099,100121,-3.3784005622724393
66861,Thumb,Extend,4,307,3.6847847082745395,30.706539235621165,28.866666666666664,3.4639999999999995,100140,100172,-1.839872568954501
66861,Index,Extend,5,291,3.6147057644694023,30.12254803724502,27.63333333333333,3.3159999999999994,100133,100163,-2.489214703911692
66861,Middle,Extend,6,301,3.5069307318020253,29.22442276501688,26.333333333333332,3.1599999999999997,100125,100133,-2.8910894316835467
66927,Thumb,Extend,4,299,3.942694278272787,32.85578565227323,28.5,3.42,100134,100131,-4.355785652273227
66927,Index,Extend,5,295,3.3844530244984803,28.203775204154002,27.25,3.27,100106,100087,-0.9537752041540024
66927,Middle,Extend,6,297,3.51432828392784,29.286069032731998,26.0,3.12,100088,100113,-3.286069032731998
66993,Thumb,Extend,4,301,3.6484910082567508,30.404091735472925,28.133333333333336,3.3760000000000003,100093,100065,-2.270758402139588
66993,Index,Extend,5,316,3.5378314320824082,29.481928600686736,26.86666666666667,3.224,100094,100059,-2.615261934020065
66993,Middle,Extend,6,310,3.3647692810149703,28.039744008458086,25.666666666666668,3.08,100110,100073,-2.3730773417914186
67059,Thumb,Extend,4,309,3.6054598912326083,30.04549909360507,27.766666666666666,3.332,100123,100156,-2.278832426938404
67059,Index,Extend,5,297,3.2710991612610005,27.259159677175006,26.48333333333333,3.1779999999999995,100105,100109,-0.7758263438416755
67059,Middle,Extend,6,306,3.2865419950877723,27.38784995906477,25.333333333333336,3.04,100090,100116,-2.0545166257314342
67125,Thumb,Extend,4,314,3.526802558807949,29.390021323399573,27.4,3.288,100115,100099,-1.9900213233995743
67125,Index,Extend,5,305,3.4655241246430823,28.87936770535902,26.099999999999998,3.1319999999999997,100119,100081,-2.7793677053590216
67125,Middle,Extend,6,310,3.1775013382334554,26.47917781861213,25.0,3.0,100116,100113,-1.4791778186121292
67191,Thumb,Extend,4,303,3.370721752655728,28.089347938797733,27.033333333333335,3.244,100091,100056,-1.056014605464398
67191,Index,Extend,5,320,3.2611179918383937,27.17598326531995,25.71666666666667,3.0860000000000003,100116,100156,-1.459316598653281
67191,Middle,Extend,6,303,3.469368664337759,28.911405536147992,24.666666666666668,2.96,100119,100101,-4.244738869481324
67257,Thumb,Extend,4,316,3.511947332564546,29.266227771371216,26.666666666666668,3.2,100110,100111,-2.5995611047045486
67257,Index,Extend,5,321,3.3690661851097707,28.075551542581422,25.333333333333336,3.04,100090,100100,-2.7422182092480867
67257,Middle,Extend,6,302,2.9374803536103333,24.47900294675278,24.333333333333336,2.9200000000000004,100089,100050,-0.14566961341944307
67323,Thumb,Extend,4,302,3.4158307332661346,28.465256110551124,26.3,3.156,100105,100129,-2.165256110551123
67323,Index,Extend,5,309,3.4625856956623102,28.85488079718592,24.95,2.9939999999999998,100093,100107,-3.904880797185921
67323,Middle,Extend,6,313,2.9569379783756906,24.641149819797423,24.0,2.88,100082,100050,-0.6411498197974232
67389,Thumb,Extend,4,294,3.251923500867575,27.099362507229795,25.93333333333333,3.1119999999999997,100106,100067,-1.1660291738964652
67389,Index,Extend,5,293,2.697980976161524,22.483174801346035,24.566666666666666,2.948,100126,100133,2.0834918653206316
67389,Middle,Extend,6,301,2.9069678856689682,24.224732380574736,23.666666666666664,2.8399999999999994,100124,100111,-0.5580657139080714
67455,Thumb,Extend,4,313,3.6365094988792612,30.304245823993845,25.56666666666667,3.0680000000000005,100099,100104,-4.7375791573271755
67455,Index,Extend,5,308,3.0580800243689903,25.48400020307492,24.183333333333334,2.902,100082,100103,-1.3006668697415869
67455,Middle,Extend,6,301,3.144252214336417,26.202101786136808,23.333333333333336,2.8000000000000003,100092,100096,-2.8687684528034723
67521,Thumb,Extend,4,307,2.9640292442371683,24.700243701976405,25.2,3.024,100088,100078,0.4997562980235948
67521,Index,Extend,5,306,3.4482837125341668,28.735697604451392,23.8,2.856,100122,100159,-4.935697604451391
67521,Middle,Extend,6,311,3.2417629482262447,27.014691235218706,23.0,2.76,100116,100078,-4.014691235218706
67587,Thumb,Extend,4,305,3.105740445015199,25.881170375126658,24.833333333333332,2.9799999999999995,100125,100154,-1.0478370417933256
67587,Index,Extend,5,306,3.221737243435352,26.84781036196127,23.416666666666664,2.8099999999999996,100075,100060,-3.4311436952946046
67587,Middle,Extend,6,313,2.6861139099294515,22.38428258274543,22.666666666666664,2.7199999999999998,100106,100073,0.28238408392123304
67653,Thumb,Extend,4,313,3.477900745498494,28.98250621248745,24.466666666666665,2.9359999999999995,100111,100128,-4.515839545820786
67653,Index,Extend,5,291,2.7098557490804303,22.58213124233692,23.03333333333333,2.764,100084,100089,0.45120209099641073
67653,Middle,Extend,6,305,2.8951391998195493,24.126159998496245,22.333333333333332,2.6799999999999997,100091,100070,-1.792826665162913
67719,Thumb,Extend,4,311,2.8737166344386535,23.947638620322113,24.1,2.892,100104,100127,0.1523613796778882
67719,Index,Extend,5,312,3.4642134792084494,28.868445660070414,22.650000000000002,2.718,100094,100127,-6.218445660070412
67719,Middle,Extend,6,315,2.6501589146889595,22.084657622407995,22.0,2.6399999999999997,100075,100062,-0.08465762240799535
67785,Thumb,Extend,4,298,3.4993446060967393,29.16120505080616,23.733333333333334,2.848,100094,100122,-5.427871717472826
67785,Index,Extend,5,302,2.621671218579857,21.847260154832142,22.26666666666667,2.672,100115,100084,0.41940651183452715
67785,Middle,Extend,6,297,2.673902159782119,22.282517998184325,21.666666666666664,2.5999999999999996,100116,100110,-0.6158513315176606
67851,Thumb,Extend,4,310,2.7522744428080332,22.93562035673361,23.366666666666664,2.8039999999999994,100097,100067,0.43104630993305193
67851,Index,Extend,5,308,2.6684510150123373,22.23709179176948,21.88333333333333,2.6259999999999994,100067,100084,-0.3537584584361504
67851,Middle,Extend,6,302,2.9111437735947736,24.259531446623114,21.333333333333332,2.5599999999999996,100083,100075,-2.9261981132897823
67917,Thumb,Extend,4,300,2.694881647852357,22.45734706543631,23.0,2.76,100095,100120,0.5426529345636908
67917,Index,Extend,5,301,2.7143262910917527,22.61938575909794,21.5,2.58,100075,100086,-1.1193857590979412
67917,Middle,Extend,6,309,3.01408642742849,25.11738689523742,21.0,2.52,100098,100111,-4.11738689523742
67983,Thumb,Extend,4,312,3.3842146248958143,28.201788540798454,22.633333333333333,2.7159999999999997,100094,100128,-5.568455207465121
67983,Index,Extend,5,311,3.0634466827447553,25.528722356206295,21.116666666666664,2.5339999999999994,100072,100050,-4.412055689539631
67983,Middle,Extend,6,296,2.8021630070101806,23.351358391751507,20.666666666666664,2.4799999999999995,100080,100041,-2.6846917250848428
68049,Thumb,Extend,4,315,3.475662518446222,28.963854320385185,22.266666666666666,2.6719999999999997,100077,100089,-6.697187653718519
68049,Index,Extend,5,304,2.995664349023737,24.963869575197812,20.733333333333334,2.488,100097,100103,-4.230536241864478
68049,Middle,Extend,6,300,2.644771987361082,22.039766561342354,20.333333333333332,2.44,100101,100099,-1.706433228009022
68115,Thumb,Extend,4,312,2.891560598342047,24.09633831951706,21.9,2.6279999999999997,100112,100125,-2.1963383195170607
68115,Index,Extend,5,304,2.8676042570153855,23.89670214179488,20.349999999999998,2.4419999999999997,100076,100060,-3.5467021417948814
68115,Middle,Extend,6,298,2.87019077561835,23.91825646348625,20.0,2.4,100109,100116,-3.9182564634862516
68181,Thumb,Extend,4,301,2.7259126924432637,22.715939103693866,21.533333333333335,2.584,100079,100111,-1.1826057703605315
68181,Index,Extend,5,304,2.7211202340786174,22.676001950655145,19.96666666666667,2.3960000000000004,100072,100038,-2.7093352839884766
68181,Middle,Extend,6,307,2.7824216374626585,23.18684697885549,19.666666666666668,2.36,100066,100050,-3.5201803121888204
68247,Thumb,Extend,4,322,2.7393122833112202,22.827602360926836,21.166666666666664,2.5399999999999996,100075,100072,-1.6609356942601714
68247,Index,Extend,5,319,2.584726606984539,21.539388391537827,19.583333333333332,2.3499999999999996,100077,100104,-1.9560550582044947
68247,Middle,Extend,6,303,2.8180438267236116,23.4836985560301,19.333333333333332,2.32,100098,100125,-4.150365222696767
68313,Thumb,Extend,4,309,3.2216269525218313,26.846891271015263,20.8,2.496,100091,100131,-6.046891271015262
68313,Index,Extend,5,306,2.6501551864472295,22.084626553726913,19.200000000000003,2.3040000000000003,100055,100071,-2.8846265537269105
68313,Middle,Extend,6,310,2.4255261885826953,20.21271823818913,19.0,2.28,100102,100133,-1.2127182381891295
68379,Thumb,Extend,4,303,2.788777417602395,23.239811813353292,20.43333333333333,2.4519999999999995,100106,100066,-2.806478480019962
68379,Index,Extend,5,304,2.8255670567761526,23.546392139801274,18.816666666666666,2.258,100084,100051,-4.729725473134607
68379,Middle,Extend,6,311,2.736673589872379,22.805613248936492,18.666666666666664,2.2399999999999998,100058,100055,-4.138946582269828
68445,Thumb,Extend,4,304,3.170272386507185,26.418936554226544,20.06666666666667,2.4080000000000004,100104,100064,-6.352269887559874
68445,Index,Extend,5,316,2.2929288081210646,19.10774006767554,18.433333333333334,2.2119999999999997,100062,100086,-0.674406734342206
68445,Middle,Extend,6,313,2.512828672080346,20.940238934002885,18.333333333333336,2.2,100062,100056,-2.606905600669549
68511,Thumb,Extend,4,302,2.5998322228324002,21.665268523603338,19.7,2.364,100096,100085,-1.9652685236033385
68511,Index,Extend,5,291,2.4272394131347244,20.226995109456038,18.049999999999997,2.1659999999999995,100098,100134,-2.1769951094560405
68511,Middle,Extend,6,290,2.572590366989968,21.438253058249735,18.0,2.16,100090,100078,-3.4382530582497353
68577,Thumb,Extend,4,311,2.211698618634048,18.430821821950403,19.333333333333336,2.3200000000000003,100056,100067,0.902511511382933
68577,Index,Extend,5,290,2.4419714421608627,20.34976201800719,17.666666666666668,2.12,100079,100084,-2.6830953513405227
68577,Middle,Extend,6,299,2.068815165394427,17.24012637828689,17.666666666666668,2.12,100049,100030,0.4265402883797762
68643,Thumb,Extend,4,295,2.626984804213904,21.89154003511587,18.966666666666665,2.276,100073,100103,-2.924873368449205
68643,Index,Extend,5,292,2.856157600817394,23.80131334014495,17.28333333333333,2.074,100073,100061,-6.517980006811619
68643,Middle,Extend,6,313,2.676792606560762,22.306605054673017,17.333333333333332,2.0799999999999996,100050,100015,-4.973271721339685
68709,Thumb,Extend,4,305,2.8333289195507154,23.611074329589297,18.6,2.232,100073,100085,-5.011074329589295
68709,Index,Extend,5,307,2.687252618161958,22.39377181801632,16.900000000000002,2.028,100054,100060,-5.493771818016317
68709,Middle,Extend,6,305,2.2315412018524596,18.59617668210383,17.0,2.04,100056,100083,-1.596176682103831
68775,Thumb,Extend,4,294,2.2944676467668526,19.120563723057106,18.233333333333334,2.188,100053,100072,-0.8872303897237721
68775,Index,Extend,5,308,2.3428842519009354,19.524035432507794,16.516666666666666,1.9819999999999998,100087,100090,-3.0073687658411288
68775,Middle,Extend,6,304,2.5298796157199117,21.082330130999264,16.666666666666668,2.0,100070,100090,-4.415663464332596
68841,Thumb,Extend,4,293,2.4202123474637784,20.16843622886482,17.866666666666667,2.144,100059,100085,-2.301769562198153
68841,Index,Extend,5,294,2.144232555912878,17.86860463260732,16.133333333333336,1.9360000000000004,100066,100101,-1.7352712992739825
68841,Middle,Extend,6,296,1.9097535104931391,15.914612587442827,16.333333333333336,1.9600000000000002,100086,100048,0.4187207458905089
68907,Thumb,Extend,4,300,2.6912140897458596,22.426784081215498,17.5,2.1,100092,100103,-4.926784081215498
68907,Index,Extend,5,301,2.2049467818398476,18.374556515332063,15.75,1.89,100083,100057,-2.6245565153320634
68907,Middle,Extend,6,290,2.3588435952891613,19.65702996074301,16.0,1.92,100083,100095,-3.65702996074301
68973,Thumb,Extend,4,313,2.4568435381385583,20.473696151154652,17.133333333333333,2.056,100077,100105,-3.340362817821319
68973,Index,Extend,5,294,2.3955071107832944,19.962559256527452,15.366666666666665,1.8439999999999999,100068,100072,-4.595892589860787
68973,Middle,Extend,6,295,2.273462590229904,18.9455215852492,15.666666666666664,1.8799999999999997,100073,100064,-3.2788549185825353
69039,Thumb,Extend,4,289,2.2393657852570157,18.661381543808464,16.766666666666666,2.012,100078,100058,-1.8947148771417979
69039,Index,Extend,5,300,2.272863645624718,18.940530380205985,14.983333333333334,1.798,100045,100035,-3.9571970468726505
69039,Middle,Extend,6,296,2.5753539006997186,21.46128250583099,15.333333333333334,1.84,100062,100053,-6.127949172497656
69105,Thumb,Extend,4,295,1.9856245241960895,16.546871034967413,16.4,1.9679999999999997,100051,100088,-0.14687103496741472
69105,Index,Extend,5,295,1.942607552562539,16.18839627135449,14.599999999999998,1.7519999999999998,100054,100067,-1.588396271354494
69105,Middle,Extend,6,316,2.0494455692287326,17.078713076906105,15.0,1.7999999999999998,100087,100118,-2.078713076906105
69171,Thumb,Extend,4,300,2.6530306141481046,22.108588451234205,16.033333333333335,1.9240000000000002,100078,100112,-6.07525511790087
69171,Index,Extend,5,308,2.0920469054309274,17.433724211924396,14.216666666666667,1.706,100038,100047,-3.2170575452577292
69171,Middle,Extend,6,291,2.2070410041116317,18.392008367596933,14.666666666666666,1.7599999999999998,100058,100068,-3.725341700930267
69237,Thumb,Extend,4,298,2.166463931602864,18.053866096690534,15.666666666666664,1.8799999999999997,100047,100026,-2.3871994300238697
69237,Index,Extend,5,321,1.9951705301333111,16.62642108444426,13.833333333333332,1.6599999999999997,100067,100049,-2.793087751110928
69237,Middle,Extend,6,294,2.2756625931736147,18.963854943113457,14.333333333333332,1.7199999999999998,100052,100053,-4.630521609780125
69303,Thumb,Extend,4,296,2.1835798056163624,18.196498380136354,15.3,1.836,100054,100040,-2.8964983801363537
69303,Index,Extend,5,312,2.1454977602668563,17.879148002223804,13.450000000000001,1.614,100072,100041,-4.429148002223803
69303,Middle,Extend,6,292,1.921036359362579,16.008636328021492,14.0,1.68,100063,100054,-2.008636328021492
69369,Thumb,Extend,4,307,2.023208455096221,16.860070459135176,14.933333333333334,1.792,100086,100061,-1.9267371258018429
69369,Index,Extend,5,305,1.8220922946117708,15.18410245509809,13.066666666666666,1.5679999999999998,100040,100012,-2.1174357884314237
69369,Middle,Extend,6,303,1.9464651385044351,16.220542820870293,13.666666666666666,1.64,100049,100038,-2.5538761542036266
69435,Thumb,Extend,4,292,2.2017264108830688,18.347720090692242,14.566666666666666,1.748,100040,100007,-3.7810534240255755
69435,Index,Extend,5,307,2.1085903424136054,17.571586186780046,12.683333333333334,1.522,100036,100072,-4.888252853446712
69435,Middle,Extend,6,313,1.9414009342792622,16.178341118993853,13.333333333333334,1.6,100048,100043,-2.8450077856605187
69501,Thumb,Extend,4,296,1.9455409438122626,16.212841198435523,14.2,1.704,100054,100048,-2.012841198435524
69501,Index,Extend,5,307,1.9653356435483191,16.377797029569326,12.299999999999999,1.4759999999999998,100062,100029,-4.077797029569327
69501,Middle,Extend,6,306,1.635872643010556,13.632272025087966,13.0,1.56,100079,100060,-0.6322720250879659
69567,Thumb,Extend,4,303,2.014429904850463,16.786915873753856,13.833333333333336,1.6600000000000001,100037,100038,-2.95358254042052
69567,Index,Extend,5,300,1.446549218983006,12.054576824858383,11.916666666666668,1.4300000000000002,100060,100044,-0.13791015819171548
69567,Middle,Extend,6,302,2.000957605669334,16.674646713911116,12.666666666666666,1.5199999999999998,100051,100064,-4.00798004724445
